question_id,system,failure_type,exact_match,token_f1,numeric_accuracy,answer_coverage_at_3,noise_reason
META_2025_EXPLANATION_09b185f0,oracle_gpt,answer_split_across_chunks,False,0.0,,True,answer_split_across_chunks
META_2025_EXPLANATION_09b185f0,random_context_gpt,answer_split_across_chunks,False,0.0,,False,answer_split_across_chunks
MSFT_2025_EXPLANATION_d01adf25,baseline_gpt,wrong_section,False,0.0,,,wrong_section
MSFT_2025_EXPLANATION_d01adf25,rag_gpt_tfidf_top3,wrong_section,False,0.0,,False,wrong_section
MSFT_2025_EXPLANATION_d01adf25,oracle_gpt,wrong_section,False,0.0,,True,wrong_section
MSFT_2025_EXPLANATION_d01adf25,random_context_gpt,wrong_section,False,0.0,,False,wrong_section
MSFT_2025_EXPLANATION_7a83f78b,baseline_gpt,numeric_unit_error,False,0.05263157894736841,False,,none
MSFT_2025_EXPLANATION_7a83f78b,rag_gpt_tfidf_top3,generator_hallucination,False,0.0,False,True,none
MSFT_2025_EXPLANATION_7a83f78b,oracle_gpt,numeric_unit_error,False,0.024691358024691357,False,True,none
MSFT_2025_EXPLANATION_7a83f78b,random_context_gpt,numeric_unit_error,False,0.08,False,False,none
MSFT_2025_EXPLANATION_c48f1b3e,baseline_gpt,wrong_section,False,0.0,False,,wrong_section
MSFT_2025_EXPLANATION_c48f1b3e,rag_gpt_tfidf_top3,wrong_section,False,0.0,False,False,wrong_section
MSFT_2025_EXPLANATION_c48f1b3e,oracle_gpt,wrong_section,False,0.0,False,True,wrong_section
MSFT_2025_EXPLANATION_c48f1b3e,random_context_gpt,wrong_section,False,0.0,False,False,wrong_section
MSFT_2025_EXPLANATION_afcbe3cd,baseline_gpt,wrong_section,False,0.0,False,,wrong_section
MSFT_2025_EXPLANATION_afcbe3cd,rag_gpt_tfidf_top3,wrong_section,False,0.0,False,False,wrong_section
MSFT_2025_EXPLANATION_afcbe3cd,oracle_gpt,wrong_section,False,0.0,False,True,wrong_section
MSFT_2025_EXPLANATION_afcbe3cd,random_context_gpt,wrong_section,False,0.0,False,False,wrong_section
MSFT_2025_EXPLANATION_647e17e8,baseline_gpt,wrong_section,False,0.1,,,wrong_section
MSFT_2025_EXPLANATION_647e17e8,rag_gpt_tfidf_top3,wrong_section,False,0.0,,False,wrong_section
MSFT_2025_EXPLANATION_647e17e8,oracle_gpt,wrong_section,False,0.08163265306122448,,True,wrong_section
MSFT_2025_EXPLANATION_647e17e8,random_context_gpt,wrong_section,False,0.0,,False,wrong_section
MSFT_2025_EXPLANATION_6b0ca056,baseline_gpt,retrieval_noise,False,0.0,,,none
MSFT_2025_EXPLANATION_6b0ca056,rag_gpt_tfidf_top3,generator_hallucination,False,0.0,,True,none
MSFT_2025_EXPLANATION_6b0ca056,oracle_gpt,retrieval_noise,False,0.04347826086956522,,True,none
MSFT_2025_EXPLANATION_6b0ca056,random_context_gpt,retrieval_noise,False,0.0,,False,none
MSFT_2025_EXPLANATION_ff667c79,baseline_gpt,wrong_section,False,0.0,,,wrong_section
MSFT_2025_EXPLANATION_ff667c79,rag_gpt_tfidf_top3,wrong_section,False,0.0,,False,wrong_section
MSFT_2025_EXPLANATION_ff667c79,oracle_gpt,wrong_section,False,0.0,,True,wrong_section
MSFT_2025_EXPLANATION_ff667c79,random_context_gpt,wrong_section,False,0.0,,False,wrong_section
MSFT_2025_EXPLANATION_8b2fb4f8,baseline_gpt,wrong_section,False,0.0,,,wrong_section
MSFT_2025_EXPLANATION_8b2fb4f8,rag_gpt_tfidf_top3,wrong_section,False,0.0,,False,wrong_section
MSFT_2025_EXPLANATION_8b2fb4f8,oracle_gpt,wrong_section,False,0.0,,True,wrong_section
MSFT_2025_EXPLANATION_8b2fb4f8,random_context_gpt,wrong_section,False,0.0,,False,wrong_section
MSFT_2025_EXPLANATION_668153d9,baseline_gpt,wrong_section,False,0.0,,,wrong_section
MSFT_2025_EXPLANATION_668153d9,rag_gpt_tfidf_top3,wrong_section,False,0.0,,False,wrong_section
MSFT_2025_EXPLANATION_668153d9,oracle_gpt,wrong_section,False,0.04081632653061225,,True,wrong_section
MSFT_2025_EXPLANATION_668153d9,random_context_gpt,wrong_section,False,0.0,,False,wrong_section
MSFT_2025_EXPLANATION_0c64e0be,baseline_gpt,wrong_section,False,0.0,,,wrong_section
MSFT_2025_EXPLANATION_0c64e0be,rag_gpt_tfidf_top3,wrong_section,False,0.0,,False,wrong_section
MSFT_2025_EXPLANATION_0c64e0be,oracle_gpt,wrong_section,False,0.03225806451612904,,True,wrong_section
MSFT_2025_EXPLANATION_0c64e0be,random_context_gpt,wrong_section,False,0.03508771929824562,,False,wrong_section
MSFT_2025_EXPLANATION_e5b8e964,baseline_gpt,wrong_section,False,0.0,,,wrong_section
MSFT_2025_EXPLANATION_e5b8e964,rag_gpt_tfidf_top3,wrong_section,False,0.0,,False,wrong_section
MSFT_2025_EXPLANATION_e5b8e964,oracle_gpt,wrong_section,False,0.0,,True,wrong_section
MSFT_2025_EXPLANATION_e5b8e964,random_context_gpt,wrong_section,False,0.0,,False,wrong_section
NVDA_2025_EXPLANATION_8aa743b2,baseline_gpt,answer_split_across_chunks,False,0.0,,,answer_split_across_chunks
NVDA_2025_EXPLANATION_8aa743b2,rag_gpt_tfidf_top3,answer_split_across_chunks,False,0.0,,False,answer_split_across_chunks
NVDA_2025_EXPLANATION_8aa743b2,oracle_gpt,answer_split_across_chunks,False,0.0,,True,answer_split_across_chunks
NVDA_2025_EXPLANATION_8aa743b2,random_context_gpt,answer_split_across_chunks,False,0.0,,False,answer_split_across_chunks
NVDA_2025_EXPLANATION_99eedec1,baseline_gpt,retrieval_noise,False,0.0,,,none
NVDA_2025_EXPLANATION_99eedec1,rag_gpt_tfidf_top3,generator_hallucination,False,0.0,,True,none
NVDA_2025_EXPLANATION_99eedec1,oracle_gpt,retrieval_noise,False,0.0,,True,none
NVDA_2025_EXPLANATION_99eedec1,random_context_gpt,retrieval_noise,False,0.0,,False,none
NVDA_2025_EXPLANATION_3b5d0035,baseline_gpt,retrieval_noise,False,0.12765957446808507,,,none
NVDA_2025_EXPLANATION_3b5d0035,rag_gpt_tfidf_top3,generator_hallucination,False,0.0,,True,none
NVDA_2025_EXPLANATION_3b5d0035,oracle_gpt,retrieval_noise,False,0.12765957446808507,,True,none
NVDA_2025_EXPLANATION_3b5d0035,random_context_gpt,retrieval_noise,False,0.0,,False,none
NVDA_2025_EXPLANATION_0d8250a7,baseline_gpt,retrieval_noise,False,0.0,,,none
NVDA_2025_EXPLANATION_0d8250a7,rag_gpt_tfidf_top3,generator_hallucination,False,0.0,,True,none
NVDA_2025_EXPLANATION_0d8250a7,oracle_gpt,retrieval_noise,False,0.0,,True,none
NVDA_2025_EXPLANATION_0d8250a7,random_context_gpt,retrieval_noise,False,0.0,,False,none
NVDA_2025_EXPLANATION_6401f5ac,baseline_gpt,wrong_section,False,0.0,,,wrong_section
NVDA_2025_EXPLANATION_6401f5ac,rag_gpt_tfidf_top3,wrong_section,False,0.0,,False,wrong_section
NVDA_2025_EXPLANATION_6401f5ac,oracle_gpt,wrong_section,False,0.0,,True,wrong_section
NVDA_2025_EXPLANATION_6401f5ac,random_context_gpt,wrong_section,False,0.0,,False,wrong_section
NVDA_2025_EXPLANATION_ebf2a7e1,baseline_gpt,retrieval_noise,False,0.0,,,none
NVDA_2025_EXPLANATION_ebf2a7e1,rag_gpt_tfidf_top3,generator_hallucination,False,0.0,,True,none
NVDA_2025_EXPLANATION_ebf2a7e1,oracle_gpt,retrieval_noise,False,0.0,,True,none
NVDA_2025_EXPLANATION_ebf2a7e1,random_context_gpt,retrieval_noise,False,0.0,,False,none
NVDA_2025_EXPLANATION_b7b3c446,baseline_gpt,wrong_section,False,0.0,,,wrong_section
NVDA_2025_EXPLANATION_b7b3c446,rag_gpt_tfidf_top3,wrong_section,False,0.0,,False,wrong_section
NVDA_2025_EXPLANATION_b7b3c446,oracle_gpt,wrong_section,False,0.0,,True,wrong_section
NVDA_2025_EXPLANATION_b7b3c446,random_context_gpt,wrong_section,False,0.0,,False,wrong_section
NVDA_2025_EXPLANATION_377f9e0a,baseline_gpt,retrieval_noise,False,0.0,,,none
NVDA_2025_EXPLANATION_377f9e0a,rag_gpt_tfidf_top3,generator_hallucination,False,0.0,,True,none
NVDA_2025_EXPLANATION_377f9e0a,oracle_gpt,retrieval_noise,False,0.027397260273972605,,True,none
NVDA_2025_EXPLANATION_377f9e0a,random_context_gpt,retrieval_noise,False,0.08695652173913043,,False,none
NVDA_2025_EXPLANATION_d337edb5,baseline_gpt,retrieval_noise,False,0.0,,,none
NVDA_2025_EXPLANATION_d337edb5,rag_gpt_tfidf_top3,generator_hallucination,False,0.0,,True,none
NVDA_2025_EXPLANATION_d337edb5,oracle_gpt,retrieval_noise,False,0.0,,True,none
NVDA_2025_EXPLANATION_d337edb5,random_context_gpt,retrieval_noise,False,0.0,,False,none
NVDA_2025_EXPLANATION_0c6f3bb2,baseline_gpt,wrong_section,False,0.0,,,wrong_section
NVDA_2025_EXPLANATION_0c6f3bb2,rag_gpt_tfidf_top3,wrong_section,False,0.0,,False,wrong_section
NVDA_2025_EXPLANATION_0c6f3bb2,oracle_gpt,wrong_section,False,0.0,,True,wrong_section
NVDA_2025_EXPLANATION_0c6f3bb2,random_context_gpt,wrong_section,False,0.0,,False,wrong_section
TSLA_2025_EXPLANATION_8081c204,baseline_gpt,retrieval_noise,False,0.0,,,none
TSLA_2025_EXPLANATION_8081c204,rag_gpt_tfidf_top3,generator_hallucination,False,0.0,,True,none
TSLA_2025_EXPLANATION_8081c204,oracle_gpt,retrieval_noise,False,0.0,,True,none
TSLA_2025_EXPLANATION_8081c204,random_context_gpt,retrieval_noise,False,0.0,,False,none
TSLA_2025_EXPLANATION_fe914ed3,baseline_gpt,wrong_section,False,0.0,,,wrong_section
TSLA_2025_EXPLANATION_fe914ed3,rag_gpt_tfidf_top3,wrong_section,False,0.0,,False,wrong_section
TSLA_2025_EXPLANATION_fe914ed3,oracle_gpt,wrong_section,False,0.0,,True,wrong_section
TSLA_2025_EXPLANATION_fe914ed3,random_context_gpt,wrong_section,False,0.0,,False,wrong_section
TSLA_2025_EXPLANATION_842612a8,baseline_gpt,wrong_section,False,0.06060606060606061,,,wrong_section
TSLA_2025_EXPLANATION_842612a8,rag_gpt_tfidf_top3,wrong_section,False,0.0,,False,wrong_section
TSLA_2025_EXPLANATION_842612a8,oracle_gpt,wrong_section,False,0.05555555555555555,,True,wrong_section
TSLA_2025_EXPLANATION_842612a8,random_context_gpt,wrong_section,False,0.0,,False,wrong_section
TSLA_2025_EXPLANATION_3e28e215,baseline_gpt,retrieval_noise,False,0.0,,,none
TSLA_2025_EXPLANATION_3e28e215,rag_gpt_tfidf_top3,generator_hallucination,False,0.0,,True,none
TSLA_2025_EXPLANATION_3e28e215,oracle_gpt,retrieval_noise,False,0.0,,True,none
TSLA_2025_EXPLANATION_3e28e215,random_context_gpt,retrieval_noise,False,0.0,,False,none
TSLA_2025_EXPLANATION_82769cab,baseline_gpt,wrong_section,False,0.0,,,wrong_section
TSLA_2025_EXPLANATION_82769cab,rag_gpt_tfidf_top3,wrong_section,False,0.0,,False,wrong_section
TSLA_2025_EXPLANATION_82769cab,oracle_gpt,wrong_section,False,0.0,,True,wrong_section
TSLA_2025_EXPLANATION_82769cab,random_context_gpt,wrong_section,False,0.0,,False,wrong_section
TSLA_2025_EXPLANATION_e7fcf007,baseline_gpt,retrieval_noise,False,0.0,,,none
TSLA_2025_EXPLANATION_e7fcf007,rag_gpt_tfidf_top3,generator_hallucination,False,0.0,,True,none
TSLA_2025_EXPLANATION_e7fcf007,oracle_gpt,retrieval_noise,False,0.0,,True,none
TSLA_2025_EXPLANATION_e7fcf007,random_context_gpt,retrieval_noise,False,0.0,,False,none
TSLA_2025_EXPLANATION_3c4c46be,baseline_gpt,wrong_section,False,0.0,,,wrong_section
TSLA_2025_EXPLANATION_3c4c46be,rag_gpt_tfidf_top3,wrong_section,False,0.0,,False,wrong_section
TSLA_2025_EXPLANATION_3c4c46be,oracle_gpt,wrong_section,False,0.0,,True,wrong_section
TSLA_2025_EXPLANATION_3c4c46be,random_context_gpt,wrong_section,False,0.0,,False,wrong_section
TSLA_2025_EXPLANATION_a917c532,baseline_gpt,wrong_section,False,0.0,,,wrong_section
TSLA_2025_EXPLANATION_a917c532,rag_gpt_tfidf_top3,wrong_section,False,0.0,,False,wrong_section
TSLA_2025_EXPLANATION_a917c532,oracle_gpt,wrong_section,False,0.0,,True,wrong_section
TSLA_2025_EXPLANATION_a917c532,random_context_gpt,wrong_section,False,0.0,,False,wrong_section
TSLA_2025_EXPLANATION_593c9163,baseline_gpt,retrieval_noise,False,0.0,,,none
TSLA_2025_EXPLANATION_593c9163,rag_gpt_tfidf_top3,generator_hallucination,False,0.0,,True,none
TSLA_2025_EXPLANATION_593c9163,oracle_gpt,retrieval_noise,False,0.0,,True,none
TSLA_2025_EXPLANATION_593c9163,random_context_gpt,retrieval_noise,False,0.0,,False,none
TSLA_2025_EXPLANATION_c7f5bf86,baseline_gpt,retrieval_noise,False,0.0,,,none
TSLA_2025_EXPLANATION_c7f5bf86,rag_gpt_tfidf_top3,generator_hallucination,False,0.0,,True,none
TSLA_2025_EXPLANATION_c7f5bf86,oracle_gpt,retrieval_noise,False,0.047058823529411764,,True,none
TSLA_2025_EXPLANATION_c7f5bf86,random_context_gpt,retrieval_noise,False,0.0,,False,none
TSLA_2025_EXPLANATION_7c0157a3,baseline_gpt,retrieval_noise,False,0.0,,,none
TSLA_2025_EXPLANATION_7c0157a3,rag_gpt_tfidf_top3,generator_hallucination,False,0.0,,True,none
TSLA_2025_EXPLANATION_7c0157a3,oracle_gpt,retrieval_noise,False,0.07692307692307691,,True,none
TSLA_2025_EXPLANATION_7c0157a3,random_context_gpt,retrieval_noise,False,0.0,,False,none
AAPL_2025_RISK_FACTOR_9f59e05b,baseline_gpt,answer_split_across_chunks,False,0.05405405405405406,False,,answer_split_across_chunks
AAPL_2025_RISK_FACTOR_9f59e05b,rag_gpt_tfidf_top3,answer_split_across_chunks,False,0.0,False,False,answer_split_across_chunks
AAPL_2025_RISK_FACTOR_9f59e05b,oracle_gpt,answer_split_across_chunks,False,0.0,False,True,answer_split_across_chunks
AAPL_2025_RISK_FACTOR_9f59e05b,random_context_gpt,answer_split_across_chunks,False,0.0,False,False,answer_split_across_chunks
AAPL_2025_RISK_FACTOR_81eb32b4,baseline_gpt,wrong_section,False,0.039999999999999994,False,,wrong_section
AAPL_2025_RISK_FACTOR_81eb32b4,rag_gpt_tfidf_top3,wrong_section,False,0.0,False,False,wrong_section
AAPL_2025_RISK_FACTOR_81eb32b4,oracle_gpt,wrong_section,False,0.03773584905660377,False,True,wrong_section
AAPL_2025_RISK_FACTOR_81eb32b4,random_context_gpt,wrong_section,False,0.0,False,False,wrong_section
AAPL_2025_TEXT_FACT_204adb9c,baseline_gpt,retrieval_noise,False,0.15789473684210525,,,none
AAPL_2025_TEXT_FACT_204adb9c,rag_gpt_tfidf_top3,generator_hallucination,False,0.0,,True,none
AAPL_2025_TEXT_FACT_204adb9c,oracle_gpt,retrieval_noise,False,0.12,,True,none
AAPL_2025_TEXT_FACT_204adb9c,random_context_gpt,retrieval_noise,False,0.0,,False,none
AAPL_2025_RISK_FACTOR_8cf2fe55,baseline_gpt,retrieval_noise,False,0.0,,,none
AAPL_2025_RISK_FACTOR_8cf2fe55,rag_gpt_tfidf_top3,generator_hallucination,False,0.0,,True,none
AAPL_2025_RISK_FACTOR_8cf2fe55,oracle_gpt,retrieval_noise,False,0.0,,True,none
AAPL_2025_RISK_FACTOR_8cf2fe55,random_context_gpt,retrieval_noise,False,0.0,,False,none
AAPL_2025_RISK_FACTOR_e08e633c,baseline_gpt,retrieval_noise,False,0.0,,,none
AAPL_2025_RISK_FACTOR_e08e633c,rag_gpt_tfidf_top3,generator_hallucination,False,0.0,,True,none
AAPL_2025_RISK_FACTOR_e08e633c,oracle_gpt,retrieval_noise,False,0.0,,True,none
AAPL_2025_RISK_FACTOR_e08e633c,random_context_gpt,retrieval_noise,False,0.0,,False,none
AAPL_2025_RISK_FACTOR_072f4424,baseline_gpt,retrieval_noise,False,0.0,,,none
AAPL_2025_RISK_FACTOR_072f4424,rag_gpt_tfidf_top3,generator_hallucination,False,0.0,,True,none
AAPL_2025_RISK_FACTOR_072f4424,oracle_gpt,retrieval_noise,False,0.0,,True,none
AAPL_2025_RISK_FACTOR_072f4424,random_context_gpt,retrieval_noise,False,0.0,,False,none
AAPL_2025_EXPLANATION_bfbe8dc6,baseline_gpt,wrong_section,False,0.0,,,wrong_section
AAPL_2025_EXPLANATION_bfbe8dc6,rag_gpt_tfidf_top3,wrong_section,False,0.0,,False,wrong_section
AAPL_2025_EXPLANATION_bfbe8dc6,oracle_gpt,wrong_section,False,0.0,,True,wrong_section
AAPL_2025_EXPLANATION_bfbe8dc6,random_context_gpt,wrong_section,False,0.0,,False,wrong_section
AAPL_2025_RISK_FACTOR_1a730762,baseline_gpt,retrieval_noise,False,0.0,,,none
AAPL_2025_RISK_FACTOR_1a730762,rag_gpt_tfidf_top3,generator_hallucination,False,0.0,,True,none
AAPL_2025_RISK_FACTOR_1a730762,oracle_gpt,retrieval_noise,False,0.0,,True,none
AAPL_2025_RISK_FACTOR_1a730762,random_context_gpt,retrieval_noise,False,0.0,,False,none
AAPL_2025_RISK_FACTOR_af50fddd,baseline_gpt,retrieval_noise,False,0.08333333333333333,,,none
AAPL_2025_RISK_FACTOR_af50fddd,rag_gpt_tfidf_top3,generator_hallucination,False,0.0,,True,none
AAPL_2025_RISK_FACTOR_af50fddd,oracle_gpt,retrieval_noise,False,0.08,,True,none
AAPL_2025_RISK_FACTOR_af50fddd,random_context_gpt,retrieval_noise,False,0.0,,False,none
AAPL_2025_EXPLANATION_62304c77,baseline_gpt,wrong_section,False,0.0425531914893617,False,,wrong_section
AAPL_2025_EXPLANATION_62304c77,rag_gpt_tfidf_top3,wrong_section,False,0.0,False,False,wrong_section
AAPL_2025_EXPLANATION_62304c77,oracle_gpt,wrong_section,False,0.0,False,True,wrong_section
AAPL_2025_EXPLANATION_62304c77,random_context_gpt,wrong_section,False,0.07017543859649122,False,False,wrong_section
AAPL_2025_EXPLANATION_3d5918d4,baseline_gpt,wrong_section,False,0.0,,,wrong_section
AAPL_2025_EXPLANATION_3d5918d4,rag_gpt_tfidf_top3,wrong_section,False,0.0,,False,wrong_section
AAPL_2025_EXPLANATION_3d5918d4,oracle_gpt,wrong_section,False,0.05555555555555555,,True,wrong_section
AAPL_2025_EXPLANATION_3d5918d4,random_context_gpt,wrong_section,False,0.0,,False,wrong_section
AAPL_2025_EXPLANATION_6b161f9b,baseline_gpt,wrong_section,False,0.0,,,wrong_section
AAPL_2025_EXPLANATION_6b161f9b,rag_gpt_tfidf_top3,wrong_section,False,0.0,,False,wrong_section
AAPL_2025_EXPLANATION_6b161f9b,oracle_gpt,wrong_section,False,0.0930232558139535,,True,wrong_section
AAPL_2025_EXPLANATION_6b161f9b,random_context_gpt,wrong_section,False,0.0,,False,wrong_section
AAPL_2025_EXPLANATION_4eed27ac,baseline_gpt,retrieval_noise,False,0.0,,,none
AAPL_2025_EXPLANATION_4eed27ac,rag_gpt_tfidf_top3,generator_hallucination,False,0.0,,True,none
AAPL_2025_EXPLANATION_4eed27ac,oracle_gpt,retrieval_noise,False,0.0,,True,none
AAPL_2025_EXPLANATION_4eed27ac,random_context_gpt,retrieval_noise,False,0.0,,False,none
AAPL_2025_EXPLANATION_1ff08f6f,baseline_gpt,wrong_section,False,0.0,,,wrong_section
AAPL_2025_EXPLANATION_1ff08f6f,rag_gpt_tfidf_top3,wrong_section,False,0.0,,False,wrong_section
AAPL_2025_EXPLANATION_1ff08f6f,oracle_gpt,wrong_section,False,0.0,,True,wrong_section
AAPL_2025_EXPLANATION_1ff08f6f,random_context_gpt,wrong_section,False,0.0,,False,wrong_section
AMZN_2025_RISK_FACTOR_ab7b3224,baseline_gpt,wrong_section,False,0.0,False,,wrong_section
AMZN_2025_RISK_FACTOR_ab7b3224,rag_gpt_tfidf_top3,wrong_section,False,0.0,False,False,wrong_section
AMZN_2025_RISK_FACTOR_ab7b3224,oracle_gpt,wrong_section,False,0.0,False,True,wrong_section
AMZN_2025_RISK_FACTOR_ab7b3224,random_context_gpt,wrong_section,False,0.0,False,False,wrong_section
AMZN_2025_RISK_FACTOR_5bb7b0a2,baseline_gpt,wrong_section,False,0.0,,,wrong_section
AMZN_2025_RISK_FACTOR_5bb7b0a2,rag_gpt_tfidf_top3,wrong_section,False,0.0,,False,wrong_section
AMZN_2025_RISK_FACTOR_5bb7b0a2,oracle_gpt,wrong_section,False,0.0,,True,wrong_section
AMZN_2025_RISK_FACTOR_5bb7b0a2,random_context_gpt,wrong_section,False,0.0,,False,wrong_section
AMZN_2025_RISK_FACTOR_4ad5f7ac,baseline_gpt,wrong_section,False,0.0,False,,wrong_section
AMZN_2025_RISK_FACTOR_4ad5f7ac,rag_gpt_tfidf_top3,wrong_section,False,0.0,False,False,wrong_section
AMZN_2025_RISK_FACTOR_4ad5f7ac,oracle_gpt,wrong_section,False,0.0,False,True,wrong_section
AMZN_2025_RISK_FACTOR_4ad5f7ac,random_context_gpt,wrong_section,False,0.0,False,False,wrong_section
AMZN_2025_RISK_FACTOR_8157b639,baseline_gpt,retrieval_noise,False,0.0,,,none
AMZN_2025_RISK_FACTOR_8157b639,rag_gpt_tfidf_top3,generator_hallucination,False,0.0,,True,none
AMZN_2025_RISK_FACTOR_8157b639,oracle_gpt,retrieval_noise,False,0.0,,True,none
AMZN_2025_RISK_FACTOR_8157b639,random_context_gpt,retrieval_noise,False,0.0,,False,none
AMZN_2025_RISK_FACTOR_d8c668d6,baseline_gpt,retrieval_noise,False,0.0,,,none
AMZN_2025_RISK_FACTOR_d8c668d6,rag_gpt_tfidf_top3,generator_hallucination,False,0.0,,True,none
AMZN_2025_RISK_FACTOR_d8c668d6,oracle_gpt,retrieval_noise,False,0.0,,True,none
AMZN_2025_RISK_FACTOR_d8c668d6,random_context_gpt,retrieval_noise,False,0.0,,False,none
AMZN_2025_TEXT_FACT_64b87720,baseline_gpt,wrong_section,False,0.07547169811320756,,,wrong_section
AMZN_2025_TEXT_FACT_64b87720,rag_gpt_tfidf_top3,wrong_section,False,0.0,,False,wrong_section
AMZN_2025_TEXT_FACT_64b87720,oracle_gpt,wrong_section,False,0.0,,True,wrong_section
AMZN_2025_TEXT_FACT_64b87720,random_context_gpt,wrong_section,False,0.0,,False,wrong_section
AMZN_2025_RISK_FACTOR_71eaaa2f,baseline_gpt,retrieval_noise,False,0.0,,,none
AMZN_2025_RISK_FACTOR_71eaaa2f,rag_gpt_tfidf_top3,generator_hallucination,False,0.0,,True,none
AMZN_2025_RISK_FACTOR_71eaaa2f,oracle_gpt,retrieval_noise,False,0.0,,True,none
AMZN_2025_RISK_FACTOR_71eaaa2f,random_context_gpt,retrieval_noise,False,0.0,,False,none
AMZN_2025_RISK_FACTOR_b57e92f7,baseline_gpt,retrieval_noise,False,0.08695652173913043,,,none
AMZN_2025_RISK_FACTOR_b57e92f7,rag_gpt_tfidf_top3,generator_hallucination,False,0.0,,True,none
AMZN_2025_RISK_FACTOR_b57e92f7,oracle_gpt,retrieval_noise,False,0.050632911392405056,,True,none
AMZN_2025_RISK_FACTOR_b57e92f7,random_context_gpt,retrieval_noise,False,0.0,,False,none
AMZN_2025_EXPLANATION_253f640f,baseline_gpt,wrong_section,False,0.0,,,wrong_section
AMZN_2025_EXPLANATION_253f640f,rag_gpt_tfidf_top3,wrong_section,False,0.0,,False,wrong_section
AMZN_2025_EXPLANATION_253f640f,oracle_gpt,wrong_section,False,0.0,,True,wrong_section
AMZN_2025_EXPLANATION_253f640f,random_context_gpt,wrong_section,False,0.0,,False,wrong_section
AMZN_2025_EXPLANATION_30b6e4f1,baseline_gpt,retrieval_noise,False,0.0,,,none
AMZN_2025_EXPLANATION_30b6e4f1,rag_gpt_tfidf_top3,generator_hallucination,False,0.0,,True,none
AMZN_2025_EXPLANATION_30b6e4f1,oracle_gpt,retrieval_noise,False,0.10526315789473684,,True,none
AMZN_2025_EXPLANATION_30b6e4f1,random_context_gpt,retrieval_noise,False,0.04081632653061224,,False,none
AMZN_2025_EXPLANATION_8404526c,baseline_gpt,wrong_section,False,0.0,,,wrong_section
AMZN_2025_EXPLANATION_8404526c,rag_gpt_tfidf_top3,wrong_section,False,0.0,,False,wrong_section
AMZN_2025_EXPLANATION_8404526c,oracle_gpt,wrong_section,False,0.0425531914893617,,True,wrong_section
AMZN_2025_EXPLANATION_8404526c,random_context_gpt,wrong_section,False,0.0,,False,wrong_section
AMZN_2025_EXPLANATION_093f6723,baseline_gpt,wrong_section,False,0.0,False,,wrong_section
AMZN_2025_EXPLANATION_093f6723,rag_gpt_tfidf_top3,wrong_section,False,0.0,False,False,wrong_section
AMZN_2025_EXPLANATION_093f6723,oracle_gpt,wrong_section,False,0.0,False,True,wrong_section
AMZN_2025_EXPLANATION_093f6723,random_context_gpt,wrong_section,False,0.0,False,False,wrong_section
AMZN_2025_EXPLANATION_006ee996,baseline_gpt,wrong_section,False,0.0,,,wrong_section
AMZN_2025_EXPLANATION_006ee996,rag_gpt_tfidf_top3,wrong_section,False,0.0,,False,wrong_section
AMZN_2025_EXPLANATION_006ee996,oracle_gpt,wrong_section,False,0.0,,True,wrong_section
AMZN_2025_EXPLANATION_006ee996,random_context_gpt,wrong_section,False,0.0,,False,wrong_section
GOOG_2025_TEXT_FACT_fab81c0d,baseline_gpt,wrong_section,False,0.07547169811320756,,,wrong_section
GOOG_2025_TEXT_FACT_fab81c0d,rag_gpt_tfidf_top3,wrong_section,False,0.0,,False,wrong_section
GOOG_2025_TEXT_FACT_fab81c0d,oracle_gpt,wrong_section,False,0.0,,True,wrong_section
GOOG_2025_TEXT_FACT_fab81c0d,random_context_gpt,wrong_section,False,0.0,,False,wrong_section
GOOG_2025_RISK_FACTOR_7e8b964a,baseline_gpt,wrong_section,False,0.0,,,wrong_section
GOOG_2025_RISK_FACTOR_7e8b964a,rag_gpt_tfidf_top3,wrong_section,False,0.0,,False,wrong_section
GOOG_2025_RISK_FACTOR_7e8b964a,oracle_gpt,wrong_section,False,0.0,,True,wrong_section
GOOG_2025_RISK_FACTOR_7e8b964a,random_context_gpt,wrong_section,False,0.0,,False,wrong_section
GOOG_2025_RISK_FACTOR_eec252f4,baseline_gpt,wrong_section,False,0.0,False,,wrong_section
GOOG_2025_RISK_FACTOR_eec252f4,rag_gpt_tfidf_top3,wrong_section,False,0.0,False,False,wrong_section
GOOG_2025_RISK_FACTOR_eec252f4,oracle_gpt,wrong_section,False,0.0,False,True,wrong_section
GOOG_2025_RISK_FACTOR_eec252f4,random_context_gpt,wrong_section,False,0.0,False,False,wrong_section
GOOG_2025_RISK_FACTOR_e4deaa52,baseline_gpt,wrong_section,False,0.0,,,wrong_section
GOOG_2025_RISK_FACTOR_e4deaa52,rag_gpt_tfidf_top3,wrong_section,False,0.0,,False,wrong_section
GOOG_2025_RISK_FACTOR_e4deaa52,oracle_gpt,wrong_section,False,0.0,,True,wrong_section
GOOG_2025_RISK_FACTOR_e4deaa52,random_context_gpt,wrong_section,False,0.0,,False,wrong_section
GOOG_2025_RISK_FACTOR_38084cc0,baseline_gpt,wrong_section,False,0.06451612903225808,,,wrong_section
GOOG_2025_RISK_FACTOR_38084cc0,rag_gpt_tfidf_top3,wrong_section,False,0.0,,False,wrong_section
GOOG_2025_RISK_FACTOR_38084cc0,oracle_gpt,wrong_section,False,0.0,,True,wrong_section
